Material,Plant,TotalStock
90014396,1715,1.000
90014397,1715,1.000
90014398,1715,1.000
90014399,1715,0.000
90014400,1715,0.000
90014401,1715,0.000
90014402,1715,0.000
90014403,1715,0.000
90014404,1715,0.000
90014405,1715,0.000
90014406,1715,0.000
90014407,1715,0.000
90014408,1715,0.000
90014409,1715,0.000
90014410,1715,0.000
90014411,1715,0.000
90014412,1715,0.000
90014413,1715,0.000
90014414,1715,0.000
90014415,1715,0.000
90014416,1715,0.000
90014417,1715,1.000
90014418,1715,10.000
90014419,1715,10.000
90014420,1715,2.000
90014421,1715,1.000
90014422,1715,3.000
90014423,1715,2.000
90014424,1715,2.000
90014425,1715,6.000
90014426,1715,1.000
90014427,1715,0.000
90014428,1715,0.000
90014429,1715,0.000
90014430,1715,0.000
90014431,1715,0.000
90014432,1715,0.000
90014433,1715,0.000
90014434,1715,0.000
90014435,1715,0.000
90014436,1715,0.000
90014437,1715,0.000
90014438,1715,0.000
90014439,1715,0.000
90014440,1715,14.000
90014441,1715,0.000
90014442,1715,0.000
90014443,1715,0.000
90014444,1715,0.000
90014445,1715,0.000
90014446,1715,1.000
90014447,1715,0.000
90014448,1715,0.000
90014449,1715,0.000
90014450,1715,0.000
90014451,1715,0.000
90014452,1715,0.000
90014453,1715,1.000
90014454,1715,2.000
90014455,1715,0.000
90014456,1715,0.000
90014457,1715,0.000
90014458,1715,4.000
90014459,1715,0.000
90014460,1715,0.000
90014461,1715,0.000
90014462,1715,0.000
90014463,1715,0.000
90014464,1715,0.000
90014465,1715,0.000
90014466,1715,0.000
90014467,1715,0.000
90014468,1715,0.000
90014469,1715,0.000
90014470,1715,0.000
90014471,1715,0.000
90014472,1715,0.000
90014473,1715,0.000
90014474,1715,0.000
90014475,1715,0.000
90014476,1715,0.000
90014477,1715,0.000
90014478,1715,0.000
90014479,1715,0.000
90014480,1715,8.000
90014481,1715,1.000
90014482,1715,1.000
90014483,1715,1.000
90014484,1715,2.000
90014485,1715,2.000
90014486,1715,2.000
90014487,1715,2.000
90014488,1715,2.000
90014489,1715,2.000
90014490,1715,2.000
90014491,1715,1.000
90014492,1715,8.000
90014493,1715,8.000
90014494,1715,2.000
90014495,1715,0.000
90014496,1715,0.000
90014497,1715,0.000
90014498,1715,0.000
90014499,1715,0.000
90014500,1715,0.000
90014501,1715,0.000
90014502,1715,0.000
90014503,1715,0.000
90014504,1715,0.000
90014505,1715,0.000
90014506,1715,0.000
90014507,1715,0.000
90014508,1715,0.000
90014509,1715,0.000
90014510,1715,0.000
90014511,1715,0.000
90014512,1715,0.000
90014513,1715,0.000
90014514,1715,0.000
90014515,1715,0.000
90014516,1715,0.000
90014517,1715,0.000
90014518,1715,0.000
90014519,1715,0.000
90014520,1715,0.000
90014521,1715,0.000
90014522,1715,0.000
90014523,1715,0.000
90014524,1715,0.000
90014525,1715,0.000
90014526,1715,0.000
90014527,1715,0.000
90014528,1715,0.000
90014529,1715,0.000
90014530,1715,0.000
90014531,1715,0.000
90014532,1715,0.000
90014533,1715,0.000
90014534,1715,0.000
90014535,1715,0.000
90014536,1715,0.000
90014537,1715,0.000
90014538,1715,0.000
90014539,1715,0.000
90014540,1715,0.000
90014541,1715,0.000
90014542,1715,0.000
90014543,1715,0.000
90014544,1715,0.000
90014545,1715,0.000
90014546,1715,1.000
90014547,1715,2.000
90014548,1715,10.000
90014549,1715,1.000
90014550,1715,0.000
90014551,1715,0.000
90014552,1715,0.000
90014553,1715,0.000
90014554,1715,0.000
90014555,1715,0.000
90014556,1715,0.000
90014557,1715,0.000
90014558,1715,0.000
90014559,1715,0.000
90014560,1715,0.000
90014561,1715,0.000
90014562,1715,0.000
90014563,1715,0.000
90014564,1715,0.000
90014565,1715,0.000
90014566,1715,0.000
90014567,1715,0.000
90014568,1715,0.000
90014569,1715,0.000
90014570,1715,0.000
90014571,1715,0.000
90014572,1715,0.000
90014573,1715,0.000
90014574,1715,0.000
90014575,1715,0.000
90014576,1715,0.000
90014577,1715,0.000
90014578,1715,0.000
90014579,1715,0.000
90014580,1715,0.000
90014581,1715,0.000
90014582,1715,0.000
90014583,1715,0.000
90014584,1715,0.000
90014585,1715,0.000
90014586,1715,0.000
90014587,1715,0.000
90014588,1715,0.000
90014589,1715,0.000
90014590,1715,0.000
90014591,1715,0.000
90014592,1715,0.000
90014593,1715,0.000
90014594,1715,0.000
90014595,1715,0.000
90014596,1715,0.000
90014597,1715,2.000
90014598,1715,1.000
90014599,1715,0.000
90014600,1715,0.000
90014601,1715,1.000
90014602,1715,4.000
90014603,1715,4.000
90014604,1715,0.000
90014605,1715,6.000
90014606,1715,10.000
90014607,1715,99.000
90014608,1715,2.000
90014609,1715,1.000
90014610,1715,1.000
90014611,1715,10.000
90014612,1715,1.000
90014613,1715,0.000
90014614,1715,0.000
90014615,1715,0.000
90014616,1715,0.000
90014617,1715,0.000
90014618,1715,0.000
90014619,1715,0.000
90014620,1715,0.000
90014621,1715,0.000
90014622,1715,0.000
90014623,1715,0.000
90014624,1715,0.000
90014625,1715,0.000
90014626,1715,0.000
90014627,1715,0.000
90014628,1715,0.000
90014629,1715,0.000
90014630,1715,0.000
90014631,1715,0.000
90014632,1715,0.000
90014633,1715,0.000
90014634,1715,0.000
90014635,1715,0.000
90014636,1715,0.000
90014637,1715,0.000
90014638,1715,0.000
90014639,1715,0.000
90014640,1715,0.000
90014641,1715,0.000
90014642,1715,0.000
90014643,1715,0.000
90014644,1715,0.000
90014645,1715,0.000
90014646,1715,0.000
90014647,1715,0.000
90014648,1715,0.000
90014649,1715,0.000
90014650,1715,0.000
90014651,1715,0.000
90014652,1715,0.000
90014653,1715,0.000
90014654,1715,0.000
90014655,1715,0.000
90014656,1715,0.000
90014657,1715,0.000
90014658,1715,0.000
90014659,1715,0.000
90014660,1715,0.000
90014661,1715,0.000
90014662,1715,0.000
90014663,1715,0.000
90014664,1715,0.000
90014665,1715,0.000
90014666,1715,0.000
90014667,1715,0.000
90014668,1715,0.000
90014669,1715,0.000
90014670,1715,0.000
90014671,1715,0.000
90014672,1715,0.000
90014673,1715,0.000
90014674,1715,0.000
90014675,1715,0.000
90014676,1715,0.000
90014677,1715,0.000
90014678,1715,0.000
90014679,1715,0.000
90014680,1715,0.000
90014681,1715,0.000
90014682,1715,0.000
90014683,1715,0.000
90014684,1715,0.000
90014685,1715,0.000
90014686,1715,0.000
90014687,1715,0.000
90014688,1715,0.000
90014689,1715,0.000
90014690,1715,0.000
90014691,1715,0.000
90014692,1715,0.000
90014693,1715,0.000
90014694,1715,0.000
90014695,1715,0.000
90014696,1715,0.000
90014697,1715,0.000
90014698,1715,0.000
90014699,1715,0.000
90014700,1715,0.000
90014701,1715,0.000
90014702,1715,0.000
90014703,1715,0.000
90014704,1715,0.000
90014705,1715,0.000
90014706,1715,0.000
90014707,1715,0.000
90014708,1715,0.000
90014709,1715,0.000
90014710,1715,0.000
90014711,1715,0.000
90014712,1715,0.000
90014713,1715,0.000
90014714,1715,0.000
90014715,1715,0.000
90014716,1715,0.000
90014717,1715,0.000
90014718,1715,0.000
90014719,1715,0.000
90014720,1715,0.000
90014721,1715,0.000
90014722,1715,0.000
90014723,1715,0.000
90014724,1715,0.000
90014725,1715,0.000
90014726,1715,0.000
90014727,1715,0.000
90014728,1715,0.000
90014729,1715,0.000
90014730,1715,0.000
90014731,1715,0.000
90014732,1715,0.000
90014733,1715,0.000
90014734,1715,0.000
90014735,1715,0.000
90014736,1715,0.000
90014737,1715,0.000
90014738,1715,0.000
90014739,1715,0.000
90014740,1715,0.000
90014741,1715,0.000
90014742,1715,0.000
90014743,1715,0.000
90014744,1715,4.000
90014745,1715,55.000
90014750,2241,0.000
90014751,2241,0.000
90014752,2241,0.000
90014753,2241,0.000
90014754,2241,0.000
90014755,2241,0.000
90014756,2241,0.000
90014757,2241,0.000
90014758,2241,0.000
90014759,2241,0.000
90014760,2241,0.000
90014761,2241,0.000
90014762,2241,0.000
90014763,2241,0.000
90014764,2241,0.000
90014765,2241,0.000
90014766,2241,0.000
90014767,2241,0.000
90014768,2241,0.000
90014769,2241,0.000
90014770,2241,0.000
90014771,2241,0.000
90014772,2241,0.000
90014773,2241,0.000
90014774,2241,0.000
90014775,2241,0.000
90014776,2241,0.000
90014777,2241,0.000
90014778,2241,0.000
90014779,2241,0.000
90014780,2241,0.000
90014781,2241,0.000
90014782,2241,0.000
90014783,2241,0.000
90014784,2241,0.000
90014785,2241,0.000
90014786,2241,0.000
90014787,2241,0.000
90014788,2241,0.000
90014789,2241,0.000
90014790,2241,0.000
90014791,2241,0.000
90014792,2241,0.000
90014793,2241,0.000
90014794,2241,0.000
90014795,2241,0.000
90014796,2241,0.000
90014797,2241,0.000
90014798,2241,0.000
90014799,2241,0.000
90014800,2241,0.000
90014801,2241,0.000
90014802,2241,0.000
90014803,2241,0.000
90014804,2241,0.000
90014805,2241,0.000
90014806,2241,0.000
90014807,2241,0.000
90014808,2241,0.000
90014809,2241,0.000
90014810,2241,0.000
90014811,2241,0.000
90014812,2241,0.000
90014813,2241,0.000
90014814,2241,0.000
90014815,2241,0.000
90014816,2241,0.000
90014817,2241,0.000
90014818,2241,0.000
90014819,2241,0.000
90014820,2241,0.000
90014821,2241,0.000
90014822,2241,0.000
90014823,2241,0.000
90014824,2241,0.000
90014825,2241,0.000
90014826,2241,0.000
90014827,2241,0.000
90014828,2241,0.000
90014829,2241,0.000
90014830,2241,0.000
90014831,2241,0.000
90014832,2241,0.000
90014833,2241,0.000
90014834,2241,0.000
90014835,2241,0.000
90014836,2241,0.000
90014837,2241,0.000
90014838,2241,0.000
90014839,2241,0.000
90014840,2241,0.000
90014841,2241,0.000
90014842,2241,0.000
90014843,2241,0.000
90014844,2241,0.000
90014845,2241,0.000
90014846,2241,0.000
90014847,2241,0.000
90014848,2241,0.000
90014849,2241,0.000
90014850,2241,0.000
90014851,2241,0.000
90014852,2241,0.000
90014853,2241,0.000
90014854,2771,0.000
90014855,2771,0.000
90014856,2771,0.000
90014857,2771,0.000
90014858,2771,0.000
90014859,2771,0.000
90014860,2771,0.000
90014861,2771,0.000
90014862,2771,0.000
90014863,2771,0.000
90014864,2771,0.000
90014865,2771,0.000
90014866,2771,0.000
90014867,2771,0.000
90014868,2771,0.000
90014869,2771,0.000
90014870,2771,0.000
90014871,2771,0.000
90014872,2771,0.000
90014873,2771,0.000
90014874,2771,0.000
90014875,2771,0.000
90014876,2771,0.000
90014877,2771,0.000
90014878,2771,0.000
90014879,2771,0.000
90014880,2771,0.000
90014881,2771,0.000
90014882,2771,0.000
90014883,2771,0.000
90014884,2771,0.000
90014885,2771,0.000
90014886,2771,0.000
90014887,2771,0.000
90014888,2771,0.000
90014889,2771,0.000
90014890,2771,0.000
90014891,2771,0.000
90014892,2771,0.000
90014893,2771,0.000
90014894,2771,0.000
90014895,2771,0.000
90014896,2771,0.000
90014897,2771,0.000
90014898,2771,0.000
90014899,2771,0.000
90014900,2771,0.000
90014901,2771,0.000
90014902,2771,0.000
90014903,2771,0.000
90014904,2771,0.000
90014905,2771,0.000
90014906,2771,0.000
90014907,2771,0.000
90014908,2241,0.000
90014909,2241,0.000
90014910,2241,0.000
90014911,2241,0.000
90014912,2241,0.000
90014913,2241,0.000
90014914,2241,0.000
90014915,2241,0.000
90014916,2241,0.000
90014917,2241,0.000
90014918,2241,0.000
90014919,2241,0.000
90014920,2241,0.000
90014921,2241,0.000
90014922,2241,0.000
90014923,2241,0.000
90014924,2241,0.000
90014925,2241,0.000
90014926,2241,0.000
90014927,2241,0.000
90014928,2241,0.000
90014929,2241,0.000
90014930,2241,0.000
90014931,2241,0.000
90014932,2241,0.000
90014933,2241,0.000
90014934,2241,0.000
90014935,2241,0.000
90014936,2241,0.000
90014937,2241,0.000
90014938,2241,0.000
90014939,2241,0.000
90014940,2241,0.000
90014941,2241,0.000
90014942,2241,0.000
90014943,2241,0.000
90014944,2241,0.000
90014945,2241,0.000
90014946,2241,0.000
90014947,2241,0.000
90014948,2241,0.000
90014949,2241,0.000
90014950,2241,0.000
90014951,2241,0.000
90014952,2241,0.000
90014953,2241,0.000
90014954,2241,0.000
90014955,2241,0.000
90014956,2241,0.000
90014957,2241,0.000
90014958,2241,0.000
90014959,2241,0.000
90014960,2241,0.000
90014961,2241,0.000
90014962,2241,0.000
90014963,2241,0.000
90014964,2241,0.000
90014965,2241,0.000
90014966,2241,0.000
90014967,2241,0.000
90014968,2241,0.000
90014969,2241,0.000
90014970,2241,0.000
90014971,2241,0.000
90014972,2241,0.000
90014973,2241,0.000
90014974,2241,0.000
90014975,2241,0.000
90014976,2241,0.000
90014977,2241,0.000
90014978,2241,0.000
90014979,2241,0.000
90014980,2241,0.000
90014981,2241,0.000
90014982,2241,0.000
90014983,2241,0.000
90014984,2241,0.000
90014985,2241,0.000
90014986,2241,0.000
90014987,2241,0.000
90014988,2241,0.000
90014989,2241,0.000
90014990,2241,0.000
90014991,2241,0.000
90014992,2241,0.000
90014993,2241,0.000
90014994,2241,0.000
90014995,2241,0.000
90014996,2241,0.000
90014997,2241,0.000
90014998,2241,0.000
90014999,2241,0.000
90015000,2241,0.000
90015001,2241,0.000
90015002,2241,0.000
90015003,2241,0.000
90015004,2241,0.000
90015005,2241,0.000
90015006,2241,0.000
90015007,2241,0.000
90015008,2241,0.000
90015009,2241,0.000
90015010,2241,0.000
90015011,2241,0.000
90015012,2241,0.000
90015013,2241,0.000
90015014,2241,0.000
90015015,2241,0.000
90015016,2241,0.000
90015017,2241,0.000
90015018,2241,0.000
90015019,2241,0.000
90015020,2241,0.000
90015021,2241,0.000
90015022,2241,0.000
90015023,2241,0.000
90015024,2241,0.000
90015025,2241,0.000
90015026,2241,0.000
90015027,2241,0.000
90015028,2241,0.000
90015029,2241,0.000
90015030,2241,0.000
90015031,2241,0.000
90015032,2241,0.000
90015033,2241,0.000
90015034,2241,0.000
90015035,2241,0.000
90015036,2241,0.000
90015037,2241,0.000
90015038,2241,0.000
90015039,2241,0.000
90015040,2241,0.000
90015041,2241,0.000
90015042,2241,0.000
90015043,2241,0.000
90015044,2241,0.000
90015045,2241,0.000
90015046,2241,0.000
90015047,2241,0.000
90015048,2241,0.000
90015049,2241,0.000
90015050,2241,0.000
90015051,2241,0.000
90015052,2241,0.000
90015053,2241,0.000
90015054,2241,0.000
90015055,2241,0.000
90015056,2241,0.000
90015057,2241,0.000
90015058,2241,0.000
90015059,2241,0.000
90015060,2241,0.000
90015061,2241,0.000
90015062,2241,0.000
90015063,2241,0.000
90015064,2241,0.000
90015065,2241,0.000
90015066,2241,0.000
90015067,2241,0.000
90015068,2241,0.000
90015069,2241,0.000
90015070,2241,0.000
90015071,2241,0.000
90015072,2241,0.000
90015073,2241,0.000
90015074,2241,0.000
90015075,2241,0.000
90015076,2241,0.000
90015077,2241,0.000
90015078,2241,0.000
90015079,2241,0.000
90015080,2241,0.000
90015081,2241,0.000
90015082,2241,0.000
90015083,2241,0.000
90015084,2241,0.000
90015085,2241,0.000
90015086,2241,0.000
90015087,2241,0.000
90015088,2241,0.000
90015089,2241,0.000
90015090,2241,0.000
90015091,2241,0.000
90015092,2241,0.000
90015093,2241,0.000
90015094,2241,0.000
90015095,2241,0.000
90015096,2241,0.000
90015097,2241,0.000
90015098,2241,0.000
90015099,2241,0.000
90015100,2241,0.000
90015101,2241,0.000
90015102,2241,0.000
90015103,2241,0.000
90015104,2241,0.000
90015105,2241,0.000
90015106,2241,0.000
90015107,2241,0.000
90015108,3411,0.000
90015109,3411,0.000
90015110,3411,0.000
90015111,3411,0.000
90015112,3411,0.000
90015113,3411,0.000
90015114,3411,0.000
90015115,3411,0.000
90015116,3411,0.000
90015117,3411,0.000
90015118,3411,0.000
90015119,3411,0.000
90015120,3411,0.000
90015121,3411,0.000
90015122,3411,0.000
90015123,3411,0.000
90015124,3411,0.000
90015125,3411,0.000
90015126,3411,0.000
90015127,3411,0.000
90015128,3411,0.000
90015129,3411,0.000
90015130,3411,0.000
90015131,3411,0.000
90015132,3411,0.000
90015133,3411,0.000
90015134,3411,0.000
90015135,3411,0.000
90015136,3411,0.000
90015137,3411,0.000
90015138,3411,0.000
90015139,3411,0.000
90015140,3411,0.000
90015141,3411,0.000
90015142,3411,0.000
90015143,3411,0.000
90015144,3411,0.000
90015145,3411,0.000
90015146,3411,0.000
90015147,3411,0.000
90015148,3411,0.000
90015149,3411,0.000
90015150,3411,0.000
90015151,3411,0.000
90015152,3411,0.000
90015153,3411,0.000
90015154,3411,0.000
90015155,3411,0.000
90015156,3411,0.000
90015157,3411,0.000
90015158,3411,0.000
90015159,3411,0.000
90015160,3411,0.000
90015161,3411,0.000
90015162,3411,0.000
90015163,3411,0.000
90015164,3411,0.000
90015165,3411,0.000
90015166,3411,0.000
90015167,3411,0.000
90015168,3411,0.000
90015169,3411,0.000
90015170,3411,0.000
90015171,3411,0.000
90015172,3411,0.000
90015173,3411,0.000
90015174,3411,0.000
90015175,3411,0.000
90015176,3411,0.000
90015177,3411,0.000
90015178,3411,0.000
90015179,3411,0.000
90015180,3411,0.000
90015181,3411,0.000
90015182,3411,0.000
90015183,3411,0.000
90015184,3411,0.000
90015185,3411,0.000
90015186,3411,0.000
90015187,3411,0.000
90015188,3411,0.000
90015189,3411,0.000
90015190,3411,0.000
90015191,3411,0.000
90015192,3411,0.000
90015193,3411,0.000
90015194,3411,0.000
90015195,3411,0.000
90015196,3411,0.000
90015197,3411,0.000
90015198,3411,0.000
90015199,3411,0.000
90015200,3411,0.000
90015201,3411,0.000
90015202,3411,0.000
90015203,3411,0.000
90015204,3411,0.000
90015205,3411,0.000
90015206,3411,0.000
90015207,3411,0.000
90015208,3411,0.000
90015209,3411,0.000
90015210,3411,0.000
90015211,3411,0.000
90015212,3411,0.000
90015213,3411,0.000
90015214,3411,0.000
90015215,3411,0.000
90015216,3411,0.000
90015217,3411,0.000
90015218,3411,0.000
90015219,3411,0.000
90015220,3411,0.000
90015221,3411,0.000
90015222,3411,0.000
90015223,3411,0.000
90015224,3411,0.000
90015225,3411,0.000
90015226,3411,0.000
90015227,3411,0.000
90015228,3411,0.000
90015229,3411,0.000
90015230,3411,0.000
90015231,3411,0.000
90015232,3411,0.000
90015233,3411,0.000
90015234,3411,0.000
90015235,3411,0.000
90015236,3411,0.000
90015237,3411,0.000
90015238,3411,0.000
90015239,3411,0.000
90015240,3411,0.000
90015241,3411,0.000
90015242,3411,0.000
90015243,3411,0.000
90015244,3411,0.000
90015245,3411,0.000
90015246,3411,0.000
90015247,3411,0.000
90015248,3411,0.000
90015249,3411,0.000
90015250,3411,0.000
90015251,3411,0.000
90015252,3411,0.000
90015253,3411,0.000
90015254,3411,0.000
90015255,3411,0.000
90015256,3411,0.000
90015257,3411,0.000
90015258,3411,0.000
90015259,3411,0.000
90015260,3411,0.000
90015261,3411,0.000
90015262,3411,0.000
90015263,3411,0.000
90015264,3411,0.000
90015265,3411,0.000
90015266,3411,0.000
90015267,3411,0.000
90015268,3411,0.000
90015269,3411,0.000
90015270,3411,0.000
90015271,3411,0.000
90015272,3411,0.000
90015273,3411,0.000
90015274,3411,0.000
90015275,3411,0.000
90015276,3411,0.000
90015277,3411,0.000
90015278,3411,0.000
90015279,3411,0.000
90015280,3411,0.000
90015281,3411,0.000
90015282,3411,0.000
90015283,3411,0.000
90015284,3411,0.000
90015285,3411,0.000
90015286,3411,0.000
90015287,3411,0.000
90015288,3411,0.000
90015289,3411,0.000
90015290,3411,0.000
90015291,3411,0.000
90015292,3411,0.000
90015293,3411,0.000
90015294,3411,0.000
90015295,3411,0.000
90015296,3411,0.000
90015297,3411,0.000
90015298,3411,0.000
90015299,3411,0.000
90015300,3411,0.000
90015301,3411,0.000
90015302,3411,0.000
90015303,3411,0.000
90015304,3411,0.000
90015305,3411,0.000
90015306,3411,0.000
90015307,3411,0.000
90015308,3411,0.000
90015309,3411,0.000
90015310,3411,0.000
90015311,3411,0.000
90015312,3411,0.000
90015313,3411,0.000
90015314,3411,0.000
90015315,2241,0.000
90015315,3411,0.000
90015316,3411,0.000
90015317,2241,0.000
90015317,3411,0.000
90015318,3411,0.000
90015319,3411,0.000
90015320,3411,0.000
90015321,3411,0.000
90015322,3411,0.000
90015323,3411,0.000
90015324,3411,0.000
90015325,3411,0.000
90015326,3411,0.000
90015327,3411,0.000
90015328,3411,0.000
90015329,3411,0.000
90015330,3411,0.000
90015331,3411,0.000
90015332,3411,0.000
90015333,3411,0.000
90015334,3411,0.000
90015335,3411,0.000
90015336,3411,0.000
90015337,3411,0.000
90015338,3411,0.000
90015339,3411,0.000
90015340,3411,0.000
90015341,3411,0.000
90015342,3411,0.000
90015469,3411,0.000
90015470,3411,0.000
90015471,3411,0.000
90015472,3411,0.000
90015473,3411,0.000
90015474,3411,0.000
90015475,3411,0.000
90015476,3411,0.000
90015477,3411,0.000
90015478,3411,0.000
90015479,3411,0.000
90015480,3411,0.000
90015481,3411,0.000
90015482,3411,0.000
90015483,3411,0.000
90015484,3411,0.000
90015485,3411,0.000
90015486,3411,0.000
90015487,3411,0.000
90015488,3411,0.000
90015489,3411,0.000
90015490,3411,0.000
90015491,3411,0.000
90015492,3411,0.000
90015493,3411,0.000
90015494,3411,0.000
90015495,3411,0.000
90015496,3411,0.000
90015497,3411,0.000
90015498,3411,0.000
90015499,3411,0.000
90015500,3411,0.000
90015501,3411,0.000
90015502,3411,0.000
